,ResponseId,block,block_num,repeat_index,qid,label,score,raw
2289,R_5PAMRt4s9LlEvnx,b10,10,8,150,horse barn,1,Not at all
2290,R_5PAMRt4s9LlEvnx,b10,10,9,151,kanji,1,Not at all
2291,R_5PAMRt4s9LlEvnx,b10,10,10,152,key,3,Moderately
2292,R_5PAMRt4s9LlEvnx,b10,10,11,153,letter A,1,Not at all
2293,R_5PAMRt4s9LlEvnx,b10,10,12,154,Numeral Three,1,Not at all
2294,R_5PAMRt4s9LlEvnx,b10,10,13,155,pitchfork,5,Completely
2295,R_5PAMRt4s9LlEvnx,b10,10,14,156,Rake,5,Completely
2296,R_5PAMRt4s9LlEvnx,b10,10,15,157,Sideways E,1,Not at all
2297,R_5PAMRt4s9LlEvnx,b10,10,16,158,square,1,Not at all
2298,R_5PAMRt4s9LlEvnx,b10,10,17,159,Tree,2,A little
2299,R_5PAMRt4s9LlEvnx,b10,10,18,160,Trident,5,Completely
2300,R_5PAMRt4s9LlEvnx,b10,10,19,161,two triangles,1,Not at all
2301,R_5PAMRt4s9LlEvnx,b11,11,1,162,Basket,1,Not at all
2302,R_5PAMRt4s9LlEvnx,b11,11,2,163,broom,2,A little
2303,R_5PAMRt4s9LlEvnx,b11,11,3,164,brush,4,A lot
2304,R_5PAMRt4s9LlEvnx,b11,11,4,165,buck teeth,1,Not at all
2305,R_5PAMRt4s9LlEvnx,b11,11,5,166,bug,1,Not at all
2306,R_5PAMRt4s9LlEvnx,b11,11,6,167,Candelabra,3,Moderately
2307,R_5PAMRt4s9LlEvnx,b11,11,7,168,comb,5,Completely
2308,R_5PAMRt4s9LlEvnx,b11,11,8,169,cubes,1,Not at all
2309,R_5PAMRt4s9LlEvnx,b11,11,9,170,dining chair,1,Not at all
2310,R_5PAMRt4s9LlEvnx,b11,11,10,171,door key,1,Not at all
2311,R_5PAMRt4s9LlEvnx,b11,11,11,172,fork,4,A lot
2312,R_5PAMRt4s9LlEvnx,b11,11,12,173,goal post,3,Moderately
2313,R_5PAMRt4s9LlEvnx,b11,11,13,174,harmer,1,Not at all
2314,R_5PAMRt4s9LlEvnx,b11,11,14,175,interval graph,1,Not at all
2315,R_5PAMRt4s9LlEvnx,b11,11,15,176,milking stool,1,Not at all
2316,R_5PAMRt4s9LlEvnx,b11,11,16,177,pitchfork,5,Completely
2317,R_5PAMRt4s9LlEvnx,b11,11,17,178,rake,4,A lot
2318,R_5PAMRt4s9LlEvnx,b11,11,18,179,stairs,1,Not at all
2319,R_5PAMRt4s9LlEvnx,b11,11,19,180,table,1,Not at all
2320,R_5PAMRt4s9LlEvnx,b11,11,20,181,trident,5,Completely
2321,R_5PAMRt4s9LlEvnx,b11,11,21,182,two squares,1,Not at all
2322,R_5PAMRt4s9LlEvnx,b12,12,1,183,bridge,1,Not at all
2323,R_5PAMRt4s9LlEvnx,b12,12,2,184,buoy,1,Not at all
2324,R_5PAMRt4s9LlEvnx,b12,12,3,185,Butter Churner,1,Not at all
2325,R_5PAMRt4s9LlEvnx,b12,12,4,186,chalice,5,Completely
2326,R_5PAMRt4s9LlEvnx,b12,12,5,187,church bell,3,Moderately
2327,R_5PAMRt4s9LlEvnx,b12,12,6,188,circle,1,Not at all
2328,R_5PAMRt4s9LlEvnx,b12,12,7,189,cup,5,Completely
2329,R_5PAMRt4s9LlEvnx,b12,12,8,190,desk,2,A little
2330,R_5PAMRt4s9LlEvnx,b12,12,9,191,downward umbrella,2,A little
2331,R_5PAMRt4s9LlEvnx,b12,12,10,192,drinking fountain,2,A little
2332,R_5PAMRt4s9LlEvnx,b12,12,11,193,goblet,5,Completely
2333,R_5PAMRt4s9LlEvnx,b12,12,12,194,House,1,Not at all
2334,R_5PAMRt4s9LlEvnx,b12,12,13,195,lamp,4,A lot
2335,R_5PAMRt4s9LlEvnx,b12,12,14,196,magnifying glass,2,A little
2336,R_5PAMRt4s9LlEvnx,b12,12,15,197,mushroom,3,Moderately
2337,R_5PAMRt4s9LlEvnx,b12,12,16,198,person,1,Not at all
2338,R_5PAMRt4s9LlEvnx,b12,12,17,199,question mark,1,Not at all
2339,R_5PAMRt4s9LlEvnx,b12,12,18,200,semicircle,1,Not at all
2340,R_5PAMRt4s9LlEvnx,b12,12,19,201,shovel,4,A lot
2341,R_5PAMRt4s9LlEvnx,b12,12,20,202,skeleton key,1,Not at all
2342,R_5PAMRt4s9LlEvnx,b12,12,21,203,swimming,1,Not at all
2343,R_5PAMRt4s9LlEvnx,b12,12,22,204,Umbrella,2,A little
2344,R_5PAMRt4s9LlEvnx,b12,12,23,205,wine glass,5,Completely
2345,R_5PAMRt4s9LlEvnx,b13,13,1,206,anchor,3,Moderately
2346,R_5PAMRt4s9LlEvnx,b13,13,2,207,c clamp,1,Not at all
2347,R_5PAMRt4s9LlEvnx,b13,13,3,208,chalice,5,Completely
2348,R_5PAMRt4s9LlEvnx,b13,13,4,209,church,1,Not at all
2349,R_5PAMRt4s9LlEvnx,b13,13,5,210,cup,5,Completely
2350,R_5PAMRt4s9LlEvnx,b13,13,6,211,door hinge,1,Not at all
2351,R_5PAMRt4s9LlEvnx,b13,13,7,212,dustpan,4,A lot
2352,R_5PAMRt4s9LlEvnx,b13,13,8,213,goblet,5,Completely
2353,R_5PAMRt4s9LlEvnx,b13,13,9,214,Half circle,1,Not at all
2354,R_5PAMRt4s9LlEvnx,b13,13,10,215,hammer,1,Not at all
2355,R_5PAMRt4s9LlEvnx,b13,13,11,216,keyhole,3,Moderately
2356,R_5PAMRt4s9LlEvnx,b13,13,12,217,letter T,1,Not at all
2357,R_5PAMRt4s9LlEvnx,b13,13,13,218,magnifying glass,2,A little
2358,R_5PAMRt4s9LlEvnx,b13,13,14,219,martini glass,3,Moderately
2359,R_5PAMRt4s9LlEvnx,b13,13,15,220,monogram,1,Not at all
2360,R_5PAMRt4s9LlEvnx,b13,13,16,221,mortar & pestle,1,Not at all
2361,R_5PAMRt4s9LlEvnx,b13,13,17,222,Mushroom,3,Moderately
2362,R_5PAMRt4s9LlEvnx,b13,13,18,223,pentgon,1,Not at all
2363,R_5PAMRt4s9LlEvnx,b13,13,19,224,Scale,3,Moderately
2364,R_5PAMRt4s9LlEvnx,b13,13,20,225,shovel,4,A lot
2365,R_5PAMRt4s9LlEvnx,b13,13,21,226,sign,1,Not at all
2366,R_5PAMRt4s9LlEvnx,b13,13,22,227,skeleton key,1,Not at all
2367,R_5PAMRt4s9LlEvnx,b13,13,23,228,stapler,1,Not at all
2368,R_5PAMRt4s9LlEvnx,b13,13,24,229,tear drop,1,Not at all
2369,R_5PAMRt4s9LlEvnx,b13,13,25,230,toilet,1,Not at all
2370,R_5PAMRt4s9LlEvnx,b13,13,26,231,umbrella,2,A little
2371,R_5PAMRt4s9LlEvnx,b13,13,27,232,upended umbrella,3,Moderately
2372,R_5PAMRt4s9LlEvnx,b13,13,28,233,window,1,Not at all
2373,R_5PAMRt4s9LlEvnx,b13,13,29,234,wine glass,5,Completely
2374,R_5PAMRt4s9LlEvnx,b14,14,1,235,alien,1,Not at all
2375,R_5PAMRt4s9LlEvnx,b14,14,2,236,baby carriage,1,Not at all
2376,R_5PAMRt4s9LlEvnx,b14,14,3,237,bear face,1,Not at all
2377,R_5PAMRt4s9LlEvnx,b14,14,4,238,butterfly,1,Not at all
2378,R_5PAMRt4s9LlEvnx,b14,14,5,239,car,1,Not at all
2379,R_5PAMRt4s9LlEvnx,b14,14,6,240,crab claw,1,Not at all
2380,R_5PAMRt4s9LlEvnx,b14,14,7,241,dior,1,Not at all
2381,R_5PAMRt4s9LlEvnx,b14,14,8,242,elephant head,1,Not at all
2382,R_5PAMRt4s9LlEvnx,b14,14,9,243,eyes,1,Not at all
2383,R_5PAMRt4s9LlEvnx,b14,14,10,244,face,1,Not at all
2384,R_5PAMRt4s9LlEvnx,b14,14,11,245,Flower,1,Not at all
2385,R_5PAMRt4s9LlEvnx,b14,14,12,246,half circle,1,Not at all
2386,R_5PAMRt4s9LlEvnx,b14,14,13,247,headphones,5,Completely
2387,R_5PAMRt4s9LlEvnx,b14,14,14,248,horseshoe,2,A little
2388,R_5PAMRt4s9LlEvnx,b14,14,15,249,Huge circle,1,Not at all
2389,R_5PAMRt4s9LlEvnx,b14,14,16,250,mushroom,1,Not at all
2390,R_5PAMRt4s9LlEvnx,b14,14,17,251,Music Note,1,Not at all
2391,R_5PAMRt4s9LlEvnx,b14,14,18,252,oval,1,Not at all
2392,R_5PAMRt4s9LlEvnx,b14,14,19,253,owl,1,Not at all
2393,R_5PAMRt4s9LlEvnx,b14,14,20,254,owl face,1,Not at all
2394,R_5PAMRt4s9LlEvnx,b14,14,21,255,semi-circle,1,Not at all
2395,R_5PAMRt4s9LlEvnx,b14,14,22,256,sunglasses,1,Not at all
2396,R_5PAMRt4s9LlEvnx,b14,14,23,257,tent,1,Not at all
2397,R_5PAMRt4s9LlEvnx,b14,14,24,258,toilet,1,Not at all
2398,R_5PAMRt4s9LlEvnx,b15,15,1,259,arrow,2,A little
2399,R_5PAMRt4s9LlEvnx,b15,15,2,260,bucket,1,Not at all
2400,R_5PAMRt4s9LlEvnx,b15,15,3,261,cat,1,Not at all
2401,R_5PAMRt4s9LlEvnx,b15,15,4,262,diamond,1,Not at all
2402,R_5PAMRt4s9LlEvnx,b15,15,5,263,flag,1,Not at all
2403,R_5PAMRt4s9LlEvnx,b15,15,6,264,honeycomb,2,A little
2404,R_5PAMRt4s9LlEvnx,b15,15,7,265,house,4,A lot
2405,R_5PAMRt4s9LlEvnx,b15,15,8,266,hut,4,A lot
2406,R_5PAMRt4s9LlEvnx,b15,15,9,267,kite,1,Not at all
2407,R_5PAMRt4s9LlEvnx,b15,15,10,268,pentagon,3,Moderately
2408,R_5PAMRt4s9LlEvnx,b15,15,11,269,plant pot,1,Not at all
2409,R_5PAMRt4s9LlEvnx,b15,15,12,270,shield,3,Moderately
2410,R_5PAMRt4s9LlEvnx,b15,15,13,271,square,1,Not at all
2411,R_5PAMRt4s9LlEvnx,b15,15,14,272,square,1,Not at all
2412,R_5PAMRt4s9LlEvnx,b15,15,15,273,trapezium,1,Not at all
2413,R_5PAMRt4s9LlEvnx,b16,16,1,274,Cone,4,A lot
2414,R_5PAMRt4s9LlEvnx,b16,16,2,275,cube,1,Not at all
2415,R_5PAMRt4s9LlEvnx,b16,16,3,276,diamond,1,Not at all
2416,R_5PAMRt4s9LlEvnx,b16,16,4,277,download icon,1,Not at all
2417,R_5PAMRt4s9LlEvnx,b16,16,5,278,fish hook,1,Not at all
2418,R_5PAMRt4s9LlEvnx,b16,16,6,279,guitar pick,3,Moderately
2419,R_5PAMRt4s9LlEvnx,b16,16,7,280,heart,1,Not at all
2420,R_5PAMRt4s9LlEvnx,b16,16,8,281,hourglass,1,Not at all
2421,R_5PAMRt4s9LlEvnx,b16,16,9,282,house,1,Not at all
2422,R_5PAMRt4s9LlEvnx,b16,16,10,283,ice cream,5,Completely
2423,R_5PAMRt4s9LlEvnx,b16,16,11,284,Icecream cone,5,Completely
2424,R_5PAMRt4s9LlEvnx,b16,16,12,285,lightbulb,1,Not at all
2425,R_5PAMRt4s9LlEvnx,b16,16,13,286,magnifying glass,1,Not at all
2426,R_5PAMRt4s9LlEvnx,b16,16,14,287,paper airplane,1,Not at all
2427,R_5PAMRt4s9LlEvnx,b16,16,15,288,pizza slice,3,Moderately
2428,R_5PAMRt4s9LlEvnx,b16,16,16,289,shelf bracket,2,A little
2429,R_5PAMRt4s9LlEvnx,b16,16,17,290,shield,3,Moderately
2430,R_5PAMRt4s9LlEvnx,b16,16,18,291,sno-cone,5,Completely
2431,R_5PAMRt4s9LlEvnx,b16,16,19,292,Trapezoid,1,Not at all
2432,R_5PAMRt4s9LlEvnx,b16,16,20,293,Triangular diamond,1,Not at all
2433,R_5PAMRt4s9LlEvnx,b16,16,21,294,trophy,2,A little
2434,R_5PAMRt4s9LlEvnx,b16,16,22,295,Volcano,1,Not at all
2435,R_5PAMRt4s9LlEvnx,b16,16,23,296,whale tail,2,A little
2436,R_5PAMRt4s9LlEvnx,b17,17,1,297,Abstract Eyeball,3,Moderately
2437,R_5PAMRt4s9LlEvnx,b17,17,2,298,Balloon,3,Moderately
2438,R_5PAMRt4s9LlEvnx,b17,17,3,299,bridge,1,Not at all
2439,R_5PAMRt4s9LlEvnx,b17,17,4,300,chalice,1,Not at all
2440,R_5PAMRt4s9LlEvnx,b17,17,5,301,chalice,1,Not at all
2441,R_5PAMRt4s9LlEvnx,b17,17,6,302,cone,5,Completely
2442,R_5PAMRt4s9LlEvnx,b17,17,7,303,cupcake,1,Not at all
2443,R_5PAMRt4s9LlEvnx,b17,17,8,304,flower,2,A little
2444,R_5PAMRt4s9LlEvnx,b17,17,9,305,funnel,3,Moderately
2445,R_5PAMRt4s9LlEvnx,b17,17,10,306,glass,1,Not at all
2446,R_5PAMRt4s9LlEvnx,b17,17,11,307,goblet,1,Not at all
2447,R_5PAMRt4s9LlEvnx,b17,17,12,308,guitar pick,3,Moderately
2448,R_5PAMRt4s9LlEvnx,b17,17,13,309,Head,1,Not at all
2449,R_5PAMRt4s9LlEvnx,b17,17,14,310,heart,1,Not at all
2450,R_5PAMRt4s9LlEvnx,b17,17,15,311,hot air balloon,3,Moderately
2451,R_5PAMRt4s9LlEvnx,b17,17,16,312,house roof,1,Not at all
2452,R_5PAMRt4s9LlEvnx,b17,17,17,313,ice cream,5,Completely
2453,R_5PAMRt4s9LlEvnx,b17,17,18,314,icecream cone,5,Completely
2454,R_5PAMRt4s9LlEvnx,b17,17,19,315,lantern,3,Moderately
2455,R_5PAMRt4s9LlEvnx,b17,17,20,316,necklace,2,A little
2456,R_5PAMRt4s9LlEvnx,b17,17,21,317,parachute,3,Moderately
2457,R_5PAMRt4s9LlEvnx,b17,17,22,318,Paris,1,Not at all
2458,R_5PAMRt4s9LlEvnx,b17,17,23,319,shelf bracket,2,A little
2459,R_5PAMRt4s9LlEvnx,b17,17,24,320,shield,4,A lot
2460,R_5PAMRt4s9LlEvnx,b17,17,25,321,slingshot frame,3,Moderately
2461,R_5PAMRt4s9LlEvnx,b17,17,26,322,snowcone,5,Completely
2462,R_5PAMRt4s9LlEvnx,b17,17,27,323,Spade,2,A little
2463,R_5PAMRt4s9LlEvnx,b17,17,28,324,tulip,2,A little
2464,R_5PAMRt4s9LlEvnx,b17,17,29,325,wine glass,1,Not at all
2465,R_5PAMRt4s9LlEvnx,b17,17,30,326,wishbone,1,Not at all
2466,R_5PAMRt4s9LlEvnx,b18,18,1,327,butterfly,1,Not at all
2467,R_5PAMRt4s9LlEvnx,b18,18,2,328,Catapult,1,Not at all
2468,R_5PAMRt4s9LlEvnx,b18,18,3,329,cone,4,A lot
2469,R_5PAMRt4s9LlEvnx,b18,18,4,330,drop hook,1,Not at all
2470,R_5PAMRt4s9LlEvnx,b18,18,5,331,face,1,Not at all
2471,R_5PAMRt4s9LlEvnx,b18,18,6,332,flag,1,Not at all
2472,R_5PAMRt4s9LlEvnx,b18,18,7,333,flower,1,Not at all
2473,R_5PAMRt4s9LlEvnx,b18,18,8,334,guitar pick,3,Moderately
2474,R_5PAMRt4s9LlEvnx,b18,18,9,335,harp,1,Not at all
2475,R_5PAMRt4s9LlEvnx,b18,18,10,336,heart,1,Not at all
2476,R_5PAMRt4s9LlEvnx,b18,18,11,337,ice cream,3,Moderately
2477,R_5PAMRt4s9LlEvnx,b18,18,12,338,icecream cone,5,Completely
2478,R_5PAMRt4s9LlEvnx,b18,18,13,339,Incomplete heart,2,A little
2479,R_5PAMRt4s9LlEvnx,b18,18,14,340,keyhole,2,A little
2480,R_5PAMRt4s9LlEvnx,b18,18,15,341,magnifying glass,2,A little
2481,R_5PAMRt4s9LlEvnx,b18,18,16,342,Martini,1,Not at all
2482,R_5PAMRt4s9LlEvnx,b18,18,17,343,medal,3,Moderately
2483,R_5PAMRt4s9LlEvnx,b18,18,18,344,music symbol,1,Not at all
2484,R_5PAMRt4s9LlEvnx,b18,18,19,345,parabola,1,Not at all
2485,R_5PAMRt4s9LlEvnx,b18,18,20,346,Pencil,2,A little
2486,R_5PAMRt4s9LlEvnx,b18,18,21,347,Pie,2,A little
2487,R_5PAMRt4s9LlEvnx,b18,18,22,348,revolver,1,Not at all
2488,R_5PAMRt4s9LlEvnx,b18,18,23,349,sailboat,1,Not at all
2489,R_5PAMRt4s9LlEvnx,b18,18,24,350,shield,3,Moderately
2490,R_5PAMRt4s9LlEvnx,b18,18,25,351,speech bubble,1,Not at all
2491,R_5PAMRt4s9LlEvnx,b18,18,26,352,Speed Bump,1,Not at all
2492,R_5PAMRt4s9LlEvnx,b18,18,27,353,trophy,2,A little
2493,R_5PAMRt4s9LlEvnx,b18,18,28,354,van,1,Not at all
2494,R_5PAMRt4s9LlEvnx,b18,18,29,355,water glass,1,Not at all
2495,R_5PAMRt4s9LlEvnx,b19,19,1,356,bee,2,A little
2496,R_5PAMRt4s9LlEvnx,b19,19,2,357,butterfly,1,Not at all
2497,R_5PAMRt4s9LlEvnx,b19,19,3,358,cat,2,A little
2498,R_5PAMRt4s9LlEvnx,b19,19,4,359,chess,1,Not at all
2499,R_5PAMRt4s9LlEvnx,b19,19,5,360,circle,1,Not at all
2500,R_5PAMRt4s9LlEvnx,b19,19,6,361,coffee cup,1,Not at all
2501,R_5PAMRt4s9LlEvnx,b19,19,7,362,computer mouse,5,Completely
2502,R_5PAMRt4s9LlEvnx,b19,19,8,363,dollar sign,1,Not at all
2503,R_5PAMRt4s9LlEvnx,b19,19,9,364,faucet,1,Not at all
2504,R_5PAMRt4s9LlEvnx,b19,19,10,365,fruit,1,Not at all
2505,R_5PAMRt4s9LlEvnx,b19,19,11,366,globe,1,Not at all
2506,R_5PAMRt4s9LlEvnx,b19,19,12,367,hanger,1,Not at all
2507,R_5PAMRt4s9LlEvnx,b19,19,13,368,jellyfish,1,Not at all
2508,R_5PAMRt4s9LlEvnx,b19,19,14,369,key,1,Not at all
2509,R_5PAMRt4s9LlEvnx,b19,19,15,370,Kite,1,Not at all
2510,R_5PAMRt4s9LlEvnx,b19,19,16,371,mechanical arm,1,Not at all
2511,R_5PAMRt4s9LlEvnx,b19,19,17,372,music note,1,Not at all
2512,R_5PAMRt4s9LlEvnx,b19,19,18,373,oval,1,Not at all
2513,R_5PAMRt4s9LlEvnx,b19,19,19,374,purse,1,Not at all
2514,R_5PAMRt4s9LlEvnx,b19,19,20,375,s-hook,1,Not at all
2515,R_5PAMRt4s9LlEvnx,b19,19,21,376,scissors,1,Not at all
2516,R_5PAMRt4s9LlEvnx,b19,19,22,377,Sd,1,Not at all
2517,R_5PAMRt4s9LlEvnx,b19,19,23,378,Sphere,1,Not at all
2518,R_5PAMRt4s9LlEvnx,b19,19,24,379,start line,1,Not at all
2519,R_5PAMRt4s9LlEvnx,b19,19,25,380,Steam,1,Not at all
2520,R_5PAMRt4s9LlEvnx,b19,19,26,381,tape dispenser,1,Not at all
2521,R_5PAMRt4s9LlEvnx,b19,19,27,382,teapot,1,Not at all
2522,R_5PAMRt4s9LlEvnx,b19,19,28,383,teapot,1,Not at all
2523,R_5PAMRt4s9LlEvnx,b19,19,29,384,USB connector,4,A lot
2524,R_5PAMRt4s9LlEvnx,b19,19,30,385,USD symbol,1,Not at all
2525,R_5PAMRt4s9LlEvnx,b19,19,31,386,wang jangle,1,Not at all
2526,R_5PAMRt4s9LlEvnx,b19,19,32,387,ying yang,1,Not at all
2527,R_5PAMRt4s9LlEvnx,b20,20,1,388,Ant,1,Not at all
2528,R_5PAMRt4s9LlEvnx,b20,20,2,389,balloon animal,1,Not at all
2529,R_5PAMRt4s9LlEvnx,b20,20,3,390,bird,1,Not at all
2530,R_5PAMRt4s9LlEvnx,b20,20,4,391,Boat,1,Not at all
2531,R_5PAMRt4s9LlEvnx,b20,20,5,392,Bun,2,A little
2532,R_5PAMRt4s9LlEvnx,b20,20,6,393,crystal ball,5,Completely
2533,R_5PAMRt4s9LlEvnx,b20,20,7,394,eight,1,Not at all
2534,R_5PAMRt4s9LlEvnx,b20,20,8,395,flower pot,1,Not at all
2535,R_5PAMRt4s9LlEvnx,b20,20,9,396,glasses,1,Not at all
2536,R_5PAMRt4s9LlEvnx,b20,20,10,397,golf ball,2,A little
2537,R_5PAMRt4s9LlEvnx,b20,20,11,398,hanger,3,Moderately
2538,R_5PAMRt4s9LlEvnx,b20,20,12,399,hill,1,Not at all
2539,R_5PAMRt4s9LlEvnx,b20,20,13,400,hot air balloon,2,A little
2540,R_5PAMRt4s9LlEvnx,b20,20,14,401,Hourglass,1,Not at all
2541,R_5PAMRt4s9LlEvnx,b20,20,15,402,Human Profile,3,Moderately
2542,R_5PAMRt4s9LlEvnx,b20,20,16,403,ice cream,2,A little
2543,R_5PAMRt4s9LlEvnx,b20,20,17,404,keyhole,2,A little
2544,R_5PAMRt4s9LlEvnx,b20,20,18,405,lightbulb,2,A little
2545,R_5PAMRt4s9LlEvnx,b20,20,19,406,magnifying glass,2,A little
2546,R_5PAMRt4s9LlEvnx,b20,20,20,407,padlock,2,A little
2547,R_5PAMRt4s9LlEvnx,b20,20,21,408,pedestal,3,Moderately
2548,R_5PAMRt4s9LlEvnx,b20,20,22,409,person,4,A lot
2549,R_5PAMRt4s9LlEvnx,b20,20,23,410,propeller hat,1,Not at all
2550,R_5PAMRt4s9LlEvnx,b20,20,24,411,pulley,1,Not at all
2551,R_5PAMRt4s9LlEvnx,b20,20,25,412,ring,2,A little
2552,R_5PAMRt4s9LlEvnx,b20,20,26,413,Snowglobe,5,Completely
2553,R_5PAMRt4s9LlEvnx,b20,20,27,414,snowman,3,Moderately
2554,R_5PAMRt4s9LlEvnx,b20,20,28,415,speech bubble,2,A little
2555,R_5PAMRt4s9LlEvnx,b20,20,29,416,Sunrise,1,Not at all
2556,R_5PAMRt4s9LlEvnx,b20,20,30,417,Trophy,2,A little
2557,R_5PAMRt4s9LlEvnx,b20,20,31,418,Vessel,1,Not at all
2558,R_5PAMRt4s9LlEvnx,b20,20,32,419,woman,2,A little
2559,R_5PAMRt4s9LlEvnx,b21,21,1,420,beanie,1,Not at all
2560,R_5PAMRt4s9LlEvnx,b21,21,2,421,Boat,1,Not at all
2561,R_5PAMRt4s9LlEvnx,b21,21,3,422,Bulb,2,A little
2562,R_5PAMRt4s9LlEvnx,b21,21,4,423,Capital B,1,Not at all
2563,R_5PAMRt4s9LlEvnx,b21,21,5,424,circles,1,Not at all
2564,R_5PAMRt4s9LlEvnx,b21,21,6,425,Crane,1,Not at all
2565,R_5PAMRt4s9LlEvnx,b21,21,7,426,cup,1,Not at all
2566,R_5PAMRt4s9LlEvnx,b21,21,8,427,Ear,1,Not at all
2567,R_5PAMRt4s9LlEvnx,b21,21,9,428,head and shoulders,4,A lot
2568,R_5PAMRt4s9LlEvnx,b21,21,10,429,house,1,Not at all
2569,R_5PAMRt4s9LlEvnx,b21,21,11,430,Infinity symbol,1,Not at all
2570,R_5PAMRt4s9LlEvnx,b21,21,12,431,person,4,A lot
2571,R_5PAMRt4s9LlEvnx,b21,21,13,432,person's torso,4,A lot
2572,R_5PAMRt4s9LlEvnx,b21,21,14,433,pictogram,1,Not at all
2573,R_5PAMRt4s9LlEvnx,b21,21,15,434,pool,1,Not at all
2574,R_5PAMRt4s9LlEvnx,b21,21,16,435,statue,3,Moderately
2575,R_5PAMRt4s9LlEvnx,b21,21,17,436,lollipop stand,2,A little
2576,R_5PAMRt4s9LlEvnx,b21,21,18,437,woman,3,Moderately
2577,R_5PAMRt4s9LlEvnx,b21,21,19,438,headphones,1,Not at all
2578,R_5PAMRt4s9LlEvnx,b21,21,20,439,keyhole,2,A little
2579,R_5PAMRt4s9LlEvnx,b21,21,21,440,snowman,3,Moderately
2580,R_5PAMRt4s9LlEvnx,b21,21,22,441,hot air balloon,3,Moderately
2581,R_5PAMRt4s9LlEvnx,b21,21,23,442,crystal ball,5,Completely
2582,R_5PAMRt4s9LlEvnx,b21,21,24,443,coffee mug,1,Not at all
2583,R_5PAMRt4s9LlEvnx,b21,21,25,444,power button,1,Not at all
2584,R_5PAMRt4s9LlEvnx,b21,21,26,445,magnifying glass,1,Not at all
2585,R_5PAMRt4s9LlEvnx,b21,21,27,446,bowler hat,2,A little
2586,R_5PAMRt4s9LlEvnx,b21,21,28,447,treble clef,1,Not at all
2587,R_5PAMRt4s9LlEvnx,b21,21,29,448,guitar silhouette,1,Not at all
2588,R_5PAMRt4s9LlEvnx,b21,21,30,449,music note,1,Not at all
2589,R_5PAMRt4s9LlEvnx,b22,22,1,450,Angle,1,Not at all
2590,R_5PAMRt4s9LlEvnx,b22,22,2,451,Audio Symbol,1,Not at all
2591,R_5PAMRt4s9LlEvnx,b22,22,3,452,Boat,2,A little
2592,R_5PAMRt4s9LlEvnx,b22,22,4,453,closed eye,3,Moderately
2593,R_5PAMRt4s9LlEvnx,b22,22,5,454,cone,2,A little
2594,R_5PAMRt4s9LlEvnx,b22,22,6,455,dart,3,Moderately
2595,R_5PAMRt4s9LlEvnx,b22,22,7,456,duck,4,A lot
2596,R_5PAMRt4s9LlEvnx,b22,22,8,457,duck beak,4,A lot
2597,R_5PAMRt4s9LlEvnx,b22,22,9,458,face,1,Not at all
2598,R_5PAMRt4s9LlEvnx,b22,22,10,459,fish,4,A lot
2599,R_5PAMRt4s9LlEvnx,b22,22,11,460,Flag,1,Not at all
2600,R_5PAMRt4s9LlEvnx,b22,22,12,461,goggles,1,Not at all
2601,R_5PAMRt4s9LlEvnx,b22,22,13,462,heart,1,Not at all
2602,R_5PAMRt4s9LlEvnx,b22,22,14,463,horn,3,Moderately
2603,R_5PAMRt4s9LlEvnx,b22,22,15,464,Icecream cone,1,Not at all
2604,R_5PAMRt4s9LlEvnx,b22,22,16,465,keyhole,3,Moderately
2605,R_5PAMRt4s9LlEvnx,b22,22,17,466,lowercase a,1,Not at all
2606,R_5PAMRt4s9LlEvnx,b22,22,18,467,magnifying glass,2,A little
2607,R_5PAMRt4s9LlEvnx,b22,22,19,468,Math symbol,1,Not at all
2608,R_5PAMRt4s9LlEvnx,b22,22,20,469,padlock,1,Not at all
2609,R_5PAMRt4s9LlEvnx,b22,22,21,470,padlock,1,Not at all
2610,R_5PAMRt4s9LlEvnx,b22,22,22,471,ping pong,1,Not at all
2611,R_5PAMRt4s9LlEvnx,b22,22,23,472,play button,1,Not at all
2612,R_5PAMRt4s9LlEvnx,b22,22,24,473,power button,1,Not at all
2613,R_5PAMRt4s9LlEvnx,b22,22,25,474,rectangle,1,Not at all
2614,R_5PAMRt4s9LlEvnx,b22,22,26,475,rewind button,1,Not at all
2615,R_5PAMRt4s9LlEvnx,b22,22,27,476,speaker sign,1,Not at all
2616,R_5PAMRt4s9LlEvnx,b22,22,28,477,speech bubble,1,Not at all
2617,R_5PAMRt4s9LlEvnx,b22,22,29,478,stick figure,1,Not at all
2618,R_5PAMRt4s9LlEvnx,b22,22,30,479,triangle circle,1,Not at all
2619,R_5PAMRt4s9LlEvnx,b23,23,1,480,anchor,1,Not at all
2620,R_5PAMRt4s9LlEvnx,b23,23,2,481,ball string,1,Not at all
2621,R_5PAMRt4s9LlEvnx,b23,23,3,482,balloon,4,A lot
2622,R_5PAMRt4s9LlEvnx,b23,23,4,483,brain,3,Moderately
2623,R_5PAMRt4s9LlEvnx,b23,23,5,484,caduceus,3,Moderately
2624,R_5PAMRt4s9LlEvnx,b23,23,6,485,circle,1,Not at all
2625,R_5PAMRt4s9LlEvnx,b23,23,7,486,dollar sign,1,Not at all
2626,R_5PAMRt4s9LlEvnx,b23,23,8,487,flower,4,A lot
2627,R_5PAMRt4s9LlEvnx,b23,23,9,488,head and shoulders,1,Not at all
2628,R_5PAMRt4s9LlEvnx,b23,23,10,489,keyhole,2,A little
